winner,turns,win_rate
AI,85,0.5330739299610895
AI,46,0.5348837209302325
AI,79,0.5366795366795367
AI,42,0.5384615384615384
Human,34,0.5363984674329502
Human,25,0.5343511450381679
Human,70,0.532319391634981
Human,25,0.5303030303030303
AI,23,0.5320754716981132
Human,33,0.5300751879699248
AI,45,0.5318352059925093
AI,32,0.5335820895522388
Human,18,0.5315985130111525
AI,32,0.5333333333333333
Human,42,0.5313653136531366
AI,126,0.5330882352941176
AI,49,0.5347985347985348
Human,13,0.5328467153284672
AI,53,0.5345454545454545
AI,30,0.5362318840579711
AI,27,0.5379061371841155
AI,32,0.539568345323741
AI,63,0.5412186379928315
AI,28,0.5428571428571428
Human,46,0.5409252669039146
Human,23,0.5390070921985816
Human,28,0.5371024734982333
AI,26,0.5387323943661971
AI,69,0.5403508771929825
AI,82,0.541958041958042
AI,47,0.5435540069686411
Human,15,0.5416666666666666
Human,14,0.5397923875432526
Human,195,0.5379310344827586
Human,26,0.5360824742268041
Human,85,0.5342465753424658
AI,25,0.5358361774744027
AI,50,0.5374149659863946
AI,15,0.5389830508474577
AI,42,0.5405405405405406
AI,19,0.5420875420875421
Human,19,0.540268456375839
AI,27,0.5418060200668896
Human,21,0.54
AI,31,0.5415282392026578
AI,64,0.543046357615894
Human,16,0.5412541254125413
Human,89,0.5394736842105263
AI,41,0.5409836065573771
AI,90,0.5424836601307189
Human,24,0.5407166123778502
AI,16,0.5422077922077922
Human,14,0.540453074433657
Human,13,0.5387096774193548
Human,16,0.5369774919614148
Human,53,0.5352564102564102
Human,38,0.5335463258785943
Human,25,0.5318471337579618
AI,45,0.5333333333333333
Human,61,0.5316455696202531
Human,30,0.5299684542586751
AI,14,0.5314465408805031
Human,18,0.5297805642633229
AI,30,0.53125
AI,23,0.5327102803738317
AI,146,0.5341614906832298
AI,41,0.5356037151702786
Human,27,0.5339506172839507
AI,83,0.5353846153846153
Human,11,0.5337423312883436
Human,132,0.5321100917431193
AI,20,0.5335365853658537
Human,32,0.5319148936170213
AI,20,0.5333333333333333
AI,29,0.5347432024169184
Human,45,0.5331325301204819
Human,52,0.5315315315315315
Human,17,0.5299401197604791
Human,40,0.5283582089552239
AI,38,0.5297619047619048
Human,74,0.5281899109792285
Human,37,0.5266272189349113
AI,13,0.528023598820059
AI,86,0.5294117647058824
AI,111,0.530791788856305
AI,56,0.5321637426900585
Human,12,0.5306122448979592
Human,63,0.5290697674418605
AI,107,0.5304347826086957
Human,19,0.5289017341040463
AI,63,0.5302593659942363
Human,14,0.5287356321839081
Human,48,0.5272206303724928
AI,62,0.5285714285714286
AI,21,0.5299145299145299
AI,84,0.53125
Human,30,0.5297450424929179
Human,27,0.5282485875706214
AI,29,0.5295774647887324
AI,82,0.5308988764044944
AI,33,0.5322128851540616
Human,45,0.5307262569832403
AI,25,0.532033426183844
AI,40,0.5333333333333333
Human,11,0.5318559556786704
Human,85,0.5303867403314917
Human,32,0.5289256198347108
AI,124,0.5302197802197802
AI,59,0.5315068493150685
AI,124,0.5327868852459017
AI,31,0.5340599455040872
Human,31,0.532608695652174
Human,14,0.5311653116531165
AI,18,0.5324324324324324
AI,27,0.5336927223719676
