winner,turns,win_rate
Human,47,0.48048780487804876
AI,25,0.48175182481751827
Human,25,0.48058252427184467
AI,53,0.48184019370460046
Human,25,0.4806763285024155
AI,27,0.4819277108433735
Human,31,0.4807692307692308
AI,59,0.48201438848920863
Human,19,0.48086124401913877
AI,127,0.4821002386634845
AI,24,0.48333333333333334
Human,38,0.4821852731591449
AI,34,0.4834123222748815
AI,97,0.4846335697399527
Human,27,0.4834905660377358
Human,34,0.4823529411764706
Human,9,0.4812206572769953
Human,66,0.48009367681498827
AI,18,0.48130841121495327
Human,48,0.4801864801864802
Human,17,0.4790697674418605
AI,67,0.4802784222737819
AI,48,0.48148148148148145
AI,7,0.48267898383371827
AI,22,0.4838709677419355
Human,50,0.4827586206896552
AI,52,0.48394495412844035
Human,20,0.482837528604119
Human,45,0.4817351598173516
Human,16,0.4806378132118451
Human,23,0.47954545454545455
Human,44,0.47845804988662133
AI,26,0.4796380090497738
Human,20,0.4785553047404063
AI,32,0.4797297297297297
AI,43,0.48089887640449436
Human,29,0.4798206278026906
AI,27,0.4809843400447427
Human,13,0.4799107142857143
AI,21,0.48106904231625836
Human,33,0.48
AI,13,0.4811529933481153
Human,23,0.48008849557522126
Human,28,0.47902869757174393
Human,75,0.4779735682819383
AI,39,0.47912087912087914
AI,46,0.48026315789473684
Human,20,0.47921225382932164
AI,30,0.48034934497816595
AI,23,0.48148148148148145
Human,67,0.48043478260869565
Human,28,0.4793926247288503
AI,58,0.4805194805194805
Human,14,0.4794816414686825
Human,45,0.47844827586206895
AI,29,0.47956989247311826
AI,14,0.48068669527896996
Human,64,0.4796573875802998
AI,66,0.4807692307692308
Human,32,0.47974413646055436
AI,14,0.4808510638297872
Human,24,0.47983014861995754
AI,42,0.4809322033898305
Human,22,0.4799154334038055
AI,46,0.4810126582278481
Human,62,0.48
Human,21,0.4789915966386555
AI,77,0.480083857442348
Human,21,0.4790794979079498
Human,30,0.4780793319415449
AI,18,0.4791666666666667
AI,13,0.4802494802494803
Human,29,0.47925311203319504
AI,41,0.4803312629399586
Human,59,0.4793388429752066
Human,20,0.47835051546391755
AI,84,0.4794238683127572
Human,72,0.4784394250513347
AI,28,0.47950819672131145
AI,81,0.48057259713701433
Human,37,0.47959183673469385
AI,39,0.48065173116089616
Human,51,0.4796747967479675
AI,21,0.48073022312373226
AI,44,0.4817813765182186
Human,48,0.4808080808080808
AI,10,0.48185483870967744
Human,26,0.48088531187122735
AI,14,0.4819277108433735
AI,89,0.48296593186372744
AI,14,0.484
AI,23,0.48502994011976047
Human,33,0.48406374501992033
AI,33,0.4850894632206759
Human,31,0.48412698412698413
Human,144,0.48316831683168315
Human,73,0.48221343873517786
Human,70,0.4812623274161736
AI,50,0.4822834645669291
Human,24,0.481335952848723
AI,94,0.4823529411764706
AI,37,0.48336594911937375
AI,12,0.484375
